review,clean_review,rating,date,year_month
한강 작가님 작품 중 꼭 읽어보고 싶던 책,한강 작가 님 작품 중 꼭 읽어 보고 싶던 책,4,2025-05-26,2025-05
내란이 일어나기전에 한강작가가 이 책을 내고 노벨상까지 받아 많은 사람들이 읽게되고 다시는 이런 아픔이 있어서는 안된다는 각성이 많은 사람을 국회로 달려가게 만든듯. 그래서 다행이고 감사했습니다,내란 일어나기전에 한강 작가 책 내고 노벨상 받아 많은 사람 읽게되 고 다시는 이런 아픔 있어서는 안된다는 각성 많은 사람 국회 달려가게 만든듯 . 다행 이고 감사했습니다,4,2025-05-25,2025-05
5.18을 맞아 꼭 읽어봐야 할 책이에요,5.18 맞아 꼭 읽어 봐야 할 책 이에요,4,2025-05-24,2025-05
소년이 온다 읽어봐요,소년 온다 읽어 봐요,4,2025-05-22,2025-05
중학교 아침 독서 시간에 사용합니다.,중학교 아침 독서 시간 사용 .,4,2025-05-21,2025-05
"재밌고 유익합니다
추천합니다","재밌고 유익합니다 
 추천",4,2025-05-21,2025-05
지난 역사를 잊지않게 해주네요.,지난 역사 잊지 않게 해주네요 .,4,2025-05-21,2025-05
"여러 시점에 놀랬고.
너무 크게 아픔이 다가와 너무 많이 울었고
역사는 되풀이 됨에 현타가 오고.
내가. 우리가. 모두가 용기 있길 바랍니다.","여러 시점 놀랬고 . 
 크게 아픔 다가와 울었고 
 역사 되풀이 됨에 현 타가 오고 . 
 내 . . 모두 용기 있길 바랍니다 .",4,2025-05-20,2025-05
민주주의를 누리는 현재를 살아가는 빚진 자들의 필독서,민주주의 누리는 현재 살아가는 빚진 자 필독 서,4,2025-05-20,2025-05
읽어가기 힘들더라도 알아야 할 것 같아서 구매합니다,읽어가기 힘들더라도 알아야 할 같아서 구매,4,2025-05-18,2025-05
선물용으로 구입했어요,선물 용 구입 했어요,3,2025-05-17,2025-05
읽고. 싶었단. 책,읽고 . 싶었단 . 책,4,2025-05-16,2025-05
5.18민주화운동에 관한 책은 많아도 이 정도 충격은 처음,5.18 민주화 운동 관 책 많아도 정도 충격 처음,4,2025-05-16,2025-05
"노벨문학상
받은 작품은 한번쯤 읽어 보고 싶어 구입합니다","노벨문학상 
 받은 작품 한번 쯤 읽어 보고 싶어 구입",3,2025-05-15,2025-05
우리나라 최초 노벨 문학상 받은 작품이니 한번은 읽어 보고 싶었어요,우리나라 최초 노벨 문학상 받은 작품 이니 한번 읽어 보고 싶었어요,3,2025-05-15,2025-05
꼭 읽어 보세요 소년이 온다,꼭 읽어 보세요 소년 온다,4,2025-05-15,2025-05
뉴스에서 상 받은것 보고 한번 읽어봐야겠다 생각하고 구매했어요~ 기대되네요~,뉴스 상 받은것 보고 한번 읽어 봐야겠다 생각 구매 했어요 ~ 기대 되네요 ~,4,2025-05-14,2025-05
도움되는내용 잘읽었습니다,도움 되는내용 읽었습니다,4,2025-05-14,2025-05
읽으면서 감정 이입돼서 너무 슬펐어요. 나라면 어땠을까 생각하면서 읽었습니다.,읽으면서 감정 이입 돼서 슬펐어요 . 나라 면 어땠을까 생각 읽었습니다 .,4,2025-05-14,2025-05
아들녀석이 주문해달라고 해서 주문해주었습니다. 주문하고 나서 매일같이 책 언제 오냐고 하더니 오늘 도착했네요. 감사합니다:),아들 녀석 주문 해달라고 주문 해주었습니다 . 주문 나서 매일 책 언제 오냐 고 하더니 오늘 도착 했네요 . 감사합니다 :),4,2025-05-13,2025-05
읽는내내 마음이 아팠어요. 잘 읽었습니다.,읽는내내 마음 아팠어요 . 읽었습니다 .,4,2025-05-13,2025-05
읽고난 후 펑펑 운 책이에여,읽고난 후 펑펑 운 책 에여,4,2025-05-12,2025-05
책구성 깔끔하고 아주 도움이 되었습니다.,책 구성 깔끔하고 아주 도움 되었습니다 .,4,2025-05-12,2025-05
너무 좋아요 문장문장이 와닿고..,좋아요 문 장문 장이 닿고,3,2025-05-10,2025-05
ㅅㅈㄴ짖ㅋㅈㄱㅈㄱㅈㄱㅈㄱㅂㅈㅂㅈ,ㅅㅈㄴ 짖 ㅋㅈㄱㅈㄱㅈㄱㅈㄱㅂㅈㅂㅈ,3,2025-05-10,2025-05
중3 아이가 사달라고 해서 샀어요~~~^^,중 3 아이 사 달라 고 샀어요 ~~~^^,4,2025-05-10,2025-05
존경하는 한강작가님의 글을 읽고 싶어서 주문합니다~~^^,존경 한강 작가 님 글 읽고 싶어서 주문 ~~^^,4,2025-05-08,2025-05
한강작가님의 이야기의 울림이 있습니다.,한강 작가 님 이야기 울림 .,4,2025-05-08,2025-05
한번에 읽기 힘들었던 책이었습니다,한번 읽기 힘들었던 책 이었습니다,4,2025-05-08,2025-05
"읽는 내내 가슴이 정말 먹먹했습니다.
한국인이라면 무조건 읽어보셨으면 좋겠습니다!","읽는 내내 가슴 먹 먹 했습니다 . 
 한국인 라면 무조건 읽어 보셨으면 좋겠습니다 !",4,2025-05-08,2025-05
한강 소설 유명해서 구입했어요,한강 소설 유명해서 구입 했어요,4,2025-05-07,2025-05
"역사를 다시 돌아보게됩니다.
누구도 역사를 왜곡하거나 바꿀 수 없습니다.
역사는 진실을 담고 있습니다.","역사 돌아보게 됩니다 . 
 누구 역사 왜곡 하 바꿀 없습니다 . 
 역사 진실 담고 .",3,2025-05-06,2025-05
한강 작가 최고예요~,한강 작가 최고 예요 ~,4,2025-05-06,2025-05
덤덤히 써내려간 그때의 참상,덤덤히 써 내려간 그때 참상,4,2025-05-05,2025-05
아이에게 주제는 좀 어렵지만 유익해요,아이 주제 어렵지만 유익해요,4,2025-05-04,2025-05
노벨문학상을 수상하신 작가님의 작품을 원서로 읽을 수 있어 영광입니다.,노벨문학상 수상하신 작가 님 작품 원서 읽을 있어 영광 .,4,2025-05-03,2025-05
한강의 글은 단어와 표현이 너무 좋다,한강 글 단어 표현 좋다,4,2025-05-03,2025-05
"p.12 -몸이 죽으면 혼은 어디로 갈까, 문득 너는 생각한다.-","p . 12 - 몸 죽으면 혼 어디 갈까 , 문득 너 생각 한다 .-",4,2025-05-03,2025-05
재밌게 잘 읽을 수 있었어요.감동적이에요,재밌게 읽을 있었어요 . 감동 적 이에요,4,2025-05-03,2025-05
가슴을 울리는 이야기에요.,가슴 울리는 이야기 에요 .,4,2025-05-02,2025-05
담담한듯 그렇지만 쓰라립니다.,담담한듯 그렇지만 쓰라립니다 .,4,2025-05-02,2025-05
꼭읽어봐야할책으로 구입했습니다~~^^,꼭 읽어 봐 야할 책 구입 했습니다 ~~^^,4,2025-04-30,2025-04
아직 읽기 전인데 노벨상 받은 작품이라 기대되네요.,아직 읽기 전 인데 노벨상 받은 작품 이라 기대 되네요 .,3,2025-04-29,2025-04
이제서야 읽어보는 소년이 온다 눈물이 마르질않는다,이제 서야 읽어 보는 소년 온다 눈물 마르질 않는다,4,2025-04-28,2025-04
잘받았습니다 감사합니다,받았습니다 감사합니다,4,2025-04-27,2025-04
좋은 내용 같이 느껴보고싶어요,좋은 내용 느껴 보고싶어요,4,2025-04-27,2025-04
"가끔 너무 유명하면 읽을 떄를 미루는 버릇이 있어요
한강 작가님의 이번 책이 제게 그렇습니다. 이제야 읽어보려고 합니다","가끔 유명하면 읽을 떄 미루는 버릇 있어요 
 한강 작가 님 이번 책 게 그렇습니다 . 이제야 읽어 보려고",4,2025-04-26,2025-04
광주항쟁을 잘 알게 되었습니다.,광주 항쟁 알 게 되었습니다 .,4,2025-04-26,2025-04
좋은 책을 추천 받아 구매 했네요~~ 잘 읽을게요~~,좋은 책 추천 받아 구매 했네요 읽을게요,4,2025-04-25,2025-04
시대를 관통하는 책이네요,시대 관통 책 이네 요,4,2025-04-25,2025-04
왜 상을 상을 받았는지 알겠다,왜 상 상 받았는지 알겠다,4,2025-04-25,2025-04
"인간은 선한 존재인가, 악한 존재인가.","인간 선한 존재 인가 , 악한 존재 인가 .",4,2025-04-24,2025-04
잘받았아여 남편이 잉ㄱ거싶다고 해서 구입햌ㅅ어여,받았아여 남편 잉 ㄱ 싶다고 구입 햌 ㅅ 어여,4,2025-04-24,2025-04
한강 작가의 진실함이 묻어나는 책 오래도록 감정이 느껴지는 작품입니다.,한강 작가 진실함이 묻어나는 책 오래도록 감정 느껴지는 작품 .,4,2025-04-24,2025-04
한강작가의 책 이제 읽어보려합니다.,한강 작가 책 이제 읽어 보려 .,4,2025-04-23,2025-04
너무나 가슴아픈 폭력의 잔재들…아직도 진행중,너무나 가슴 아픈 폭력 잔재 아직도 진행중,4,2025-04-23,2025-04
"첫페이지 열자마자 끝까지 놓을수 없었어요
한강님의 죽은자가 산자를 구할 수 있는가
라는 물음이 와 닿았고 가슴을 울렸습니다
감사합니다","첫 페이지 열 자마자 끝 놓을수 없었어요 
 한강 님 죽은 자가 산자 구 할 있는가 
 라는 물음 닿았고 가슴 울렸습니다 
 감사합니다",4,2025-04-22,2025-04
역시 빠져드네요 그 속으로,역시 빠져 드 네 요 속,4,2025-04-21,2025-04
내용이 어렵다는데 잘 읽어 보겠습니다.,내용 어렵다는데 읽어 보겠습니다 .,4,2025-04-21,2025-04
아직 읽기전. 기대합니다,아직 읽기전 . 기대합니다,4,2025-04-20,2025-04
"그날과 관련된 다양한 인물들의 이야기. 장이 바뀔 때마다 중심인물이 바뀌나, 모두 동호와 관련 있는 인물이었다.
담담해서 더 슬픈 이야기.","그날 관련 된 다양한 인물 이야기 . 장이 바뀔 때 마다 중심 인물 바뀌나 , 모두 동호 관련 있는 인물 이었다 . 
 담담해서 슬픈 이야기 .",4,2025-04-19,2025-04
2장은 내가 곁에 있는거 같아서 답답하고 무서워서 한참을 울었다.,2 장 내 곁 있는거 같아서 답답하고 무서워서 한참 울었다 .,4,2025-04-19,2025-04
슬프더라도 읽어봐야 할 것 같아서 구입했어요,슬프더라도 읽어 봐야 할 같아서 구입 했어요,4,2025-04-16,2025-04
여운이 남는 책이었습니다..,여운 남는 책 이었습니다,4,2025-04-16,2025-04
아내가 재미있다고 하네요.,아내 재미있다고 하네요 .,4,2025-04-15,2025-04
"한강작가님! ㅠ 역시는 역시다 싶었어요
너무 표현력도 잘느껴졌고.. 다만 조금 책을 많이 안읽은 사람으로서 처음에는 장마다 갈필을 못잡았었는데 읽다보니 술술 읽혀 좋았습니다.","한강 작가 님 ! ㅠ 역시 역시 싶었어요 
 표현 력도 느껴졌고 다만 조금 책 안 읽은 사람 으로서 처음 장마 갈 필 못잡았었는데 읽다 보니 술술 읽혀 좋았습니다 .",4,2025-04-15,2025-04
"너무 슬프고 무섭고....
아이에게도 권하고 싶지만 아직 이해하기엔 어려서 좀더 크면 읽히겠습니다.","슬프고 무섭고 .... 
 아이 에게도 권하고 싶지만 아직 이해 하기엔 어려서 크면 읽히겠습니다 .",4,2025-04-15,2025-04
소장하고싶어서 구매했어요,소장 하고싶어서 구매 했어요,4,2025-04-15,2025-04
"채식주의자 다음 두번째 한강 작가님 책. 작가님의 사실적인 묘사는 정말이지 읽으면서도 내 표정이 다양해진다 ,,","채식주의자 다음 두번째 한강 작가 님 책 . 작가 님 적 인 묘사 이지 읽으면서도 내 표정 다양해진다 ,,",4,2025-04-14,2025-04
최근 일어났던 일들이 다시금 생각나며 깊이 몰입될 수 있는 책,최근 일어났던 일 다시금 생각나며 깊이 몰입 될 있는 책,4,2025-04-14,2025-04
읽어보고 싶었는데 이제 구입해서 읽네요. 좋습니다.,읽어 보고 싶었는데 이제 구입 읽네요 . 좋습니다 .,4,2025-04-14,2025-04
한강작가 작품을 알고 싶어 구매했어요,한강 작가 작품 알 고 싶어 구매 했어요,4,2025-04-14,2025-04
이 책이 참 재밌을 것 같습니다.,책 참 재밌을 같습니다 .,4,2025-04-13,2025-04
작년 12월부터 올해 4월까지 가장 마음에 새긴 책,작년 12월 부터 올해 4월 가장 마음 새긴 책,4,2025-04-13,2025-04
역시 한강은 한강이네요,역시 한강 한강 이네 요,4,2025-04-12,2025-04
역시 한강을 보며 한강을 읽는다,역시 한강 보며 한강 읽는다,4,2025-04-12,2025-04
너무 가슴아픈 이야기. 아플 걸 예상해서 오래도록 읽지 못하다 얼마전 읽었습니다.,가슴 아픈 이야기 . 아플 걸 예상 오래도록 읽지 못 하다 얼마 전 읽었습니다 .,4,2025-04-12,2025-04
한강작가님 소년이온다. 잘 읽었어요. 마음깊이 새기겠습니다.,한강 작가 님 소년 온다 . 읽었어요 . 마음 깊이 새기겠습니다 .,4,2025-04-11,2025-04
딸아이가 읽어보고 싶다고 해서 주문했어요,딸아이 읽어 보고 싶다고 주문 했어요,4,2025-04-09,2025-04
역시 다르네요. 감정이..,역시 다르네요 . 감정,4,2025-04-09,2025-04
다음편이 너무나도 기대되네요,다음 편이 너무나도 기대 되네요,4,2025-04-09,2025-04
"가슴아프지만, 꼭 기억해야 하는 역사입니다. 읽는 내내 마음이 미어지는.. 중학생 딸아이에게도 추천했습니다.","가슴 아프지만 , 꼭 기억 해야 역사 . 읽는 내내 마음 미어지는 중학생 딸아이 에게도 추천 했습니다 .",4,2025-04-08,2025-04
아직 제나이에 이해하긴 힘든 소설같아요! 나중에 꼭 읽어보겠어!,아직 나이 이해 하긴 힘든 소설 같아요 ! 나중 꼭 읽어 보겠어 !,2,2025-04-08,2025-04
책의 내용이 너무 힐링돼요!!,책 내용 힐링 돼요 !!,4,2025-04-06,2025-04
한번 읽어보고 싶어서 샀습니다~,한번 읽어 보고 싶어서 샀습니다 ~,4,2025-04-05,2025-04
"좋은 책이에요
끝까지 잘 읽혀요","좋은 책 이에요 
 끝 읽혀요",4,2025-04-04,2025-04
한감작가님의 소년이온다 흠~~~~,감 작가 님 소년 온다 흠 ~~~~,4,2025-04-03,2025-04
좋은 책 읽을 수 있음에 오늘 하루도 감사합니다.,좋은 책 읽을 있 음 오늘 하루 감사합니다 .,4,2025-04-03,2025-04
조금 힘든 부분이 있지만 두고두고 볼 책입니다,조금 힘든 부분 있지만 두고두고 볼 책,4,2025-04-02,2025-04
이번 봄에 읽으려고 구입했어요,이번 봄 읽으려고 구입 했어요,4,2025-04-01,2025-04
인기도서를 빠르게 구입할 수 있어서 좋았습니다.,인기 도서 빠르게 구입 할 있어서 좋았습니다 .,4,2025-04-01,2025-04
"예전에 읽었던 책인데 아이에게도 읽어보라고 구입했어요.
책을 읽고 먹먹했던 기억이 아직도 남아있어요.
조망간 재독해 보려구요.","예전 읽었던 책 인데 아이 에게도 읽어 보라 고 구입 했어요 . 
 책 읽고 먹 먹 했던 기억 아직도 남아있어요 . 
 조 망간 재 독해 보려구요 .",4,2025-04-01,2025-04
그들의 아픔을 조금이나마 살펴 볼 수 있는 책,아픔 조금 이나마 살펴 볼 있는 책,4,2025-04-01,2025-04
한강작가님의 책을 찾다가 소년이 온다라는 책을 읽게 되었습니다.,한강 작가 님 책 찾다가 소년 온 다라 책 읽게 되었습니다 .,4,2025-03-31,2025-03
많은 사람이 읽었으면 좋겠습니다,많은 사람 읽었으면 좋겠습니다,4,2025-03-30,2025-03
읽으면서 너무 마음 아픈 책,읽으면서 마음 아픈 책,4,2025-03-29,2025-03
시간내서 읽고 있어요,시간 내서 읽고 있어요,4,2025-03-29,2025-03
한강 작가님 책 모으는 중.,한강 작가 님 책 모으는 중 .,4,2025-03-28,2025-03
한강 작가님 책 모으는 중.,한강 작가 님 책 모으는 중 .,4,2025-03-28,2025-03
정말 최고네요.~~~,최고 네 요 .~~~,4,2025-03-25,2025-03
정말 정말 좋은 작품이네요.,좋은 작품 이네 요 .,4,2025-03-25,2025-03
정말 슬펐어요. 또 보고싶어요.,슬펐어요 . 보고싶어요 .,4,2025-03-25,2025-03
눈물 줄줄 흘리며봤어요.,눈물 줄줄 흘리며 봤어요 .,4,2025-03-25,2025-03
정말 대단한 작품같아요.,대단한 작품 같아요 .,4,2025-03-25,2025-03
다시는 이 땅에서 이와 같은 비극은 생기지 않아야 한다.,다시는 땅 같은 비극 생기지 않아야 한다 .,4,2025-03-25,2025-03
광주 민주화운동 배경에 공감됩니다,광주 민주화 운동 배경 공감 됩니다,4,2025-03-25,2025-03
