review,clean_review,rating,date,year_month
우리나라도 노벨문학상 작품은 원글로 읽을수있네요 너무너무 기대됩니다 한강 작가님 감사합니다,우리나라 노벨문학상 작품 원 글 읽을수있네요 기대 됩니다 한강 작가 님 감사합니다,5,2025-06-20,2025-06
모든 글귀와 장면이 마음을 울리는 명작,모든 글귀 장면 마음 울리는 명작,5,2025-06-18,2025-06
노벨문학상축하드려요!,노벨문학상 축하 드려요 !,5,2025-06-08,2025-06
필체하나하나가 생생한 장면으로 다가와 제가 겪은 일인것처럼 느껴지는 가슴아픈 내용들이었습니다,필체 하 나 하나 생생한 장면 다가와 겪은 일인것처럼 느껴지는 가슴 아픈 내용 들이었습니다,5,2025-06-06,2025-06
사실을 직면하기가 어려워서 지금까지 피해왔던 책… 읽고나니 한없이 눈물만,직면 하기가 어려워서 지금 피 해왔던 책 읽고나니 한없이 눈물,5,2025-06-03,2025-06
내가 할 수 있는 일을 실천하자!,내 할 있는 일 실천 하자 !,5,2025-05-31,2025-05
마음 아픈 이야기였습니다.,마음 아픈 이야기 였습니다 .,5,2025-05-31,2025-05
5월에 읽으니 더욱 먹먹해지는 책입니다,5월 읽으니 먹 먹 해지 책,5,2025-05-30,2025-05
노벨문학상에 빛나는 대한민국 국민이라면 꼭 읽어봐야 할 책,노벨문학상 빛나는 대한민국 국민 라면 꼭 읽어 봐야 할 책,5,2025-05-29,2025-05
이번 시국에 읽어봐야 할 작품이에요.,이번 시국 읽어 봐야 할 작품 이에요 .,5,2025-05-29,2025-05
잊지 않기위해 읽었습니다.,잊지 않기 위해 읽었습니다 .,5,2025-05-29,2025-05
유익한 시간이었습니다.,유익한 시간 이었습니다 .,5,2025-05-29,2025-05
노벨문학상 역사에 길이길이 남을 소식입니다,노벨문학상 역사 길이 길이 남 소식,5,2025-05-28,2025-05
서울의 봄을 보고 바로 읽었던 책.. 한참을 먹먹하게 읽었습니다,서울 봄 보고 바로 읽었던 책 한참 먹 먹하게 읽었습니다,5,2025-05-25,2025-05
모두의 필독서가 되어야 한다.,모두 필 독서 되어야 한다 .,5,2025-05-25,2025-05
"우리나라의 슬픈 역사의 단면을 날 것, 그대로 보여주는 작품이자, 잊지말아야 할 역사다","우리나라 슬픈 역사 단면 날 , 그대로 보여주는 작품 이자 , 잊지말아야 할 역사",5,2025-05-24,2025-05
책 한구절 한구절 몰입이 너무 잘 됨 눈물을 안흘릴 수 없다,책 구절 구절 몰입 됨 눈물 안 흘릴 없다,5,2025-05-21,2025-05
문장 표현력이 정말 훌륭합니다.,문장 표현 력 훌륭합니다 .,5,2025-05-19,2025-05
기억을 지속적으로 공유하는 수단으로서의 문학이 가지는 가치,기억 지속 적 공유 수단 으로서의 문학 가지는 가치,5,2025-05-18,2025-05
5.18 이틀전 한강 작가님 항상 건강하세요~,5.18 이틀 전 한강 작가 님 건강하세요 ~,5,2025-05-16,2025-05
잊지말아야 할 아픈 이야기입니다,잊지말아야 할 아픈 이야기,5,2025-05-15,2025-05
같은 한글을 가지고 이런 문장들을 쓸 수 있다는게... 읽으면서 작가님의 표현력에 감탄합니다,같은 한글 가지 고 이런 문장 쓸 있다는게 읽으면서 작가 님 표현 력 감탄,5,2025-05-08,2025-05
"피로 물든 봄, 그 소년의 이름을 부르며","피로 물든 봄 , 소년 이름 부르며",5,2025-05-08,2025-05
한강작가 책 읽고 싶어하는 중학생에게 선물했어요,한강 작가 책 읽고 싶어하는 중학생 선물 했어요,5,2025-05-07,2025-05
한국인이라면 읽어보아야할책,한국인 라면 읽어 보아 야할 책,5,2025-05-06,2025-05
인간의 존엄성과 죽음에 관해 다시 한번 생각하여 볼 수 있었다.,인간 존엄성 죽음 관해 한번 생각 하여 볼 있었다 .,5,2025-05-05,2025-05
이 책 한권만으로도 이렇게 마음이 아픈데...,책 권 만으로도 이렇게 마음 아픈데,5,2025-05-04,2025-05
노벨상 수상 작가 작품 보고 있습니다.,노벨상 수상 작가 작품 보고 .,5,2025-05-03,2025-05
보면 정말로 울어요 소년이 되어서 운다,보면 정말로 울어요 소년 되어서 운다,5,2025-05-03,2025-05
"감히 한줄평을 작성할 수는 없다고 생각합니다. 그냥 2장부터 내내 울었어요,,,","감히 줄평 작성 할 없다고 생각 . 2 장 부터 내내 울었어요 ,,,",5,2025-04-29,2025-04
꼭 읽어봐야할 책입니다.,꼭 읽어 봐 야할 책 .,5,2025-04-29,2025-04
누구의 눈으로 바라봐야할까 모습하나하나  마음이 져려 어미의 마음과 소녀의 마음 저려온다,누구 눈 바라봐 야할까 모습 하나 하나 마음 져려 어미 마음 소녀 마음 저려 온다,5,2025-04-29,2025-04
그때의 그들의 삶에 눈물이납니다.지금 우리가 그때의 그들을 잊지않아야되는 이유입니다,그때 삶 눈물 납니다 . 지금 그때 잊지 않아야 되는 이유,5,2025-04-27,2025-04
재독해야겠는 책이에요,재 독해야겠는 책 이에요,5,2025-04-26,2025-04
"쏘라고 명령한 사람의 눈을 생각해.
꼭 읽어야하는 소설.","쏘라고 명령 사람 눈 생각 해 . 
 꼭 읽어 야하는 소설 .",5,2025-04-26,2025-04
재밌게 읽었습니다~,재밌게 읽었습니다 ~,5,2025-04-24,2025-04
소년..소년은 누구인가,소년 소년 누구 인가,5,2025-04-20,2025-04
시 같은 문체? 생각했던 것보다 슬프고,시 같은 문체 ? 생각 했던 슬프고,5,2025-04-20,2025-04
책을 읽고 감명을 느낀건 정말 오랜만…,책 읽고 감명 느낀건 오랜만,5,2025-04-18,2025-04
진짜 많은 생각이 들게하는 책입니다.,진짜 많은 생각 들게 책 .,5,2025-04-18,2025-04
두번 읽게 한 책. 의미심장한책.,두 번 읽게 책 . 의미 심장 책 .,5,2025-04-16,2025-04
가족들의 깊고 오래된 애환을 리얼하게 느끼게 되어 가슴 먹먹했어요,가족 깊고 오래된 애환 리얼 느끼게 되어 가슴 먹 먹 했어요,5,2025-04-16,2025-04
"이 일을 소설로 써 주셔서 고맙습니다.
다시는 이런 일이 일어나지 않길...ㅠ","일 소설 써 주셔서 고맙습니다 . 
 다시는 이런 일이 일어나지 않길",5,2025-04-15,2025-04
"두려움과 안일함에  외면했지만
정면으로 마주어야 함을...","두려움 안일함에 외면 했지만 
 정면 마주 어 야 함",5,2025-04-15,2025-04
만족합니다좋은것같아요,만족합니다 좋은 같아요,5,2025-04-14,2025-04
덕분에 난 과거 광주에 가볼 수 있었고 2024년 현재의 상황을 더 잘 느낄수 있었다,덕분 난 과거 광주 가볼 있었고 2024년 현재 상황 느낄수 있었다,5,2025-04-13,2025-04
읽고 나면 가슴이 먹먹해 지는 느낌 그 아픔 그 가족들에 마음속까지 알게 되었던 책,읽고 나면 가슴 먹 먹해 지는 느낌 아픔 가족 마음속 알 게 되었던 책,5,2025-04-12,2025-04
"작가님의 필력은 정말 표현을 할 수 웂이
단연 최고이십니다","작가 님 필 력 표현 할 웂 
 단연 최고 이십 니",5,2025-04-11,2025-04
좋은 책 잘 읽었습니다~~~,좋은 책 읽었습니다 ~~~,5,2025-04-10,2025-04
"감히 마주보고 싶은 용기가 쉽사리 나지 않는 무서운, 그러나 절대 잊혀져서는 안되는 진실.","감히 마주 보고 싶은 용기 쉽사리 나지 않는 무서운 , 절대 잊혀져 서는 안되는 진실 .",5,2025-04-10,2025-04
"감동적인, 가슴아픈, 생생한","감동 적 인 , 가슴 아픈 , 생생한",5,2025-04-10,2025-04
생생한 아픔을 줄지라도 잊어서는 안 되는 역사.,생생한 아픔 줄지라도 잊어서는 안 되는 역사 .,5,2025-04-08,2025-04
소년이 온다... 마음 아픈 시대의 이야기입니다,소년 온다 마음 아픈 시대 이야기,5,2025-04-07,2025-04
"그 잔인한 열흘이 한 사람의 생을, 사랑하는 가족을 평생 괴롭게 만들었다.","잔인한 열흘 사람 생 , 사랑 가족 평생 괴롭게 만들었다 .",5,2025-04-07,2025-04
"역시 베스트셀러,노벨수상작이다","역시 베스트셀러 , 노벨 수상작",5,2025-04-05,2025-04
보는 내내 마음이 아팠네요,보는 내내 마음 아팠네요,5,2025-04-04,2025-04
한강 작가님 책 잘 읽었습니다,한강 작가 님 책 읽었습니다,5,2025-04-04,2025-04
아이가 사달라고 해서 구매했는데  제가 더 잘 읽었습니다.,아이 사 달라 고 구매 했는데 읽었습니다 .,5,2025-04-01,2025-04
가슴아픈 이야기에 눈물이 납니다,가슴 아픈 이야기 눈물 납니다,5,2025-03-31,2025-03
무식하면 유튜브를 보지말고 책을봅시다 긁우들아?알겠니?,무식하면 유튜브 보지 말고 책 봅시다 긁우 들아 ? 알겠니 ?,5,2025-03-31,2025-03
한번쯤은 꼭 읽어봐야 할 책입니다.,한번 쯤 꼭 읽어 봐야 할 책 .,5,2025-03-30,2025-03
흥미진진하고 재밌네요 잘읽었어요,흥미진진 재밌네요 읽었어요,5,2025-03-30,2025-03
너무 눈물 많이 흘리면서 봤다. 기억해야 할 아픈 과거,눈물 흘리면서 봤다 . 기억 해야 할 아픈 과거,5,2025-03-29,2025-03
죽은 자가 산 자를 구할 수 있는가,죽은 자가 산 자를 구 할 있는가,5,2025-03-28,2025-03
이 책을 읽게 되어서 다행이다,책 읽게 되어서 다행,5,2025-03-27,2025-03
"그날, 그 누구도 총은 쏘지 않았다. 시민군도, 군인도..그 누구도..","그날 , 누구 총 쏘지 않았다 . 시민군 , 군인 누구",5,2025-03-27,2025-03
여러가지 감정과 많은 생각을 가지게 해주는 책,여러가지 감정 많은 생각 가지 게 해주는 책,5,2025-03-27,2025-03
더 많은 사람들이 518에 관심을 갖게 되길 바랍니다 !,많은 사람 518 관심 갖게 되길 바랍니다 !,5,2025-03-26,2025-03
재미있게 읽었습니다.,재미있게 읽었습니다 .,5,2025-03-26,2025-03
잊지 않도록 여러번 읽어야 할 슬픈 글,잊지 않도록 여러 번 읽어야 할 슬픈 글,5,2025-03-25,2025-03
소년이 온다. 그리고 그들의 이야기가 온다. 그러자 내일의 우리가 온다.,소년 온다 . 이야기 온다 . 그러자 내일 온다 .,5,2025-03-24,2025-03
진짜 펑펑 울었습니다.,진짜 펑펑 울었습니다 .,5,2025-03-24,2025-03
꼭 읽고 싶었던 책!!,꼭 읽고 싶었던 책 !!,5,2025-03-23,2025-03
잊지 말아야할 우리의 역사,잊지 말 아 야할 역사,5,2025-03-23,2025-03
이건 꼭 읽어야 할 책입니다.,이건 꼭 읽어야 할 책 .,5,2025-03-23,2025-03
어휘력이 좋아지는 책.,어휘 력 좋아지는 책 .,5,2025-03-22,2025-03
지인 선물로 구매했습니다,지인 선물 구매 했습니다,5,2025-03-22,2025-03
고통의 역사를 날카롭게 상기시켜 상처를 쑤신다. 안까지 쑤시고 들어와 후벼판다.,고통 역사 날카롭게 상기 시켜 상처 쑤신다 . 안 쑤시고 들어와 후벼판다 .,5,2025-03-20,2025-03
평소 책을 많이 읽지 않는데 몰입도가 좋아서 하루만에 다 읽었습니다.,평소 책 읽지 않는데 몰입도 좋아서 하루 만에 읽었습니다 .,5,2025-03-20,2025-03
눈물이 앞을 가리우는 5월이 떠올라요,눈물 앞 가리우는 5월 떠올라요,5,2025-03-19,2025-03
명작을 서재에 들여올 수 있어서 좋아요,명작 서재 들여 올 있어서 좋아요,5,2025-03-19,2025-03
소설을 읽고 있으니 괜스레 무안공항도 생각났다.,소설 읽고 있으니 괜스레 무안공항 생각났다 .,5,2025-03-18,2025-03
배송도괜찮고상품도생각보다좋아요추천합니다,배송 괜찮고 상품 생각 좋아요 추천,5,2025-03-18,2025-03
재미있습니다. 도움이 됩니다 추천합니다. 좋아요,재미있습니다 . 도움 됩니다 추천 . 좋아요,5,2025-03-18,2025-03
마음이 먹먹해집니다,마음 먹 먹해 집니다,5,2025-03-18,2025-03
마음이 너무도 아파지는 내용이었어요.,마음 너무도 아파지는 내용 이었어요 .,5,2025-03-18,2025-03
읽기가 겁나지만 꼭 읽어야 하는 책,읽기가 겁나지만 꼭 읽어야 책,5,2025-03-17,2025-03
"우리나라 현대사의 비극을 문학적 기록으로 승화시킨, 노벨상 축하드립니다.","우리나라 현대 사의 비극 문학 적 기록 승화 시킨 , 노벨상 축하 드립니다 .",5,2025-03-16,2025-03
유명한 한강 작가님 책…딸이 금방 읽네요~,유명한 한강 작가 님 책딸 금방 읽네요 ~,5,2025-03-16,2025-03
울면서 읽었어요 꼭 읽어주세요,울면 서 읽었어요 꼭 읽어주세요,5,2025-03-14,2025-03
잊지 말아야 할 과거이자 현재이자 미래,잊지 말아야 할 과거 이자 현재 이자 미래,5,2025-03-14,2025-03
필독서. 꼭 읽어봐야하는 책 입니다,필독 서 . 꼭 읽어 봐 야하는 책,5,2025-03-12,2025-03
배송 잘 받아 잘 읽었어요.,배송 받아 읽었어요 .,5,2025-03-12,2025-03
"읽기가 너무 힘들어서 띄엄띄엄 읽었어요.
마음이 추스려지면 다시 봐야 될것 같아요","읽기가 힘들어서 띄엄띄엄 읽었어요 . 
 마음 추스려지 면 봐야 될것 같아요",5,2025-03-11,2025-03
영혼으로서 자신이 죽어가는 과정을 지켜보는 장면에 대한 묘사는 너무 충격적이었고 가슴아팠다,영혼 으로서 자신 죽어가는 과정 지켜보는 장면 대한 묘사 충격 적 이었고 가슴 아팠다,5,2025-03-11,2025-03
괜찮은거 같아요 좋아요,괜찮은 같아요 좋아요,5,2025-03-10,2025-03
잊지 않게 해줘서 감사합니다,잊지 않게 해줘서 감사합니다,5,2025-03-10,2025-03
한번 읽어보겠습니다,한번 읽어 보겠습니다,5,2025-03-10,2025-03
술술 읽히지만 가슴이 저릿하네요,술술 읽히지만 가슴 저릿하네요,5,2025-03-10,2025-03
"작가님 읽어주시는 알고리즘 타고 여기까지 왔어요
독서 초보가 읽어도 술술 잘 읽혀요","작가 님 읽어주시는 알고리즘 타고 여기 왔어요 
 독서 초보 읽어도 술술 읽혀요",5,2025-03-07,2025-03
사놓고 바빠서 끝까지 못 읽어봤는데.. 후기도 많다보니 기대가 엄청 되는 책이에요!!!!!,사놓고 바빠서 끝 못 읽어 봤는데 후기 많다 보니 기대 엄청 되는 책 이에요 !!!!!,5,2025-03-05,2025-03
좋습니다 좋아요ㅎㅎㅎ,좋습니다 좋아요 ㅎㅎㅎ,5,2025-03-05,2025-03
중2 딸아이에게 선물하려고 구입했습니다,중 2 딸아이 선물 하려고 구입 했습니다,5,2025-03-04,2025-03
상처의 구조에 ?대한 투시와 ?천착의 ?서사.,상처 구조 ? 대한 투시 ? 천 착 ? 서사 .,5,2025-03-03,2025-03
"소장가치가 있는 책
여러 번 읽어야 할 책","소장 가치 있는 책 
 여러 번 읽어야 할 책",5,2025-03-03,2025-03
"소장가치가 있는 책
여러번 읽어야봐야 할 책","소장 가치 있는 책 
 여러 번 읽어야 봐야 할 책",5,2025-03-03,2025-03
완벽히 이해하지는 못했지만 다시 읽어서 이해하고 싶은 책,완벽히 이해 하지는 못 했지만 읽어서 이해 싶은 책,5,2025-03-03,2025-03
잘 읽고 있습니다. 읽고 싶었던 책이었어요,읽고 . 읽고 싶었던 책 이었어요,5,2025-03-01,2025-03
맘이 아파 한장한장 읽기 너무 힘들었습니다,맘 아파 한장 한장 읽기 힘들었습니다,5,2025-03-01,2025-03
이 책을 읽고나면 지금 내 일상이 소중해진다,책 읽고나면 지금 내 일상 소중해진다,5,2025-02-28,2025-02
이렇게 좋은 책을 두고 한참을 망설였었네요. 가슴이 먹먹하지만 꼭 읽어봐야할 책입니다.,이렇게 좋은 책 두고 한참 망설였었네요 . 가슴 먹 먹하지만 꼭 읽어 봐 야할 책 .,5,2025-02-27,2025-02
재미있게 잘 읽었습니다.,재미있게 읽었습니다 .,5,2025-02-26,2025-02
"꼭읽으세요
역사를 알아야합니다
한강님의 시선이 새롭네요","꼭 읽으세요 
 역사 알 아 야합니다 
 한강 님 시선 새롭네요",5,2025-02-26,2025-02
좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아,5,2025-02-26,2025-02
아이들과 읽어보려 합니다. 기대가 됩니다.,아이 읽어 보려 . 기대 됩니다 .,5,2025-02-24,2025-02
그냥 마음이 아팠음 작가의 메세지가 매우 와닿음,마음 아팠음 작가 메세지 매우 닿음,5,2025-02-24,2025-02
