review,rating,date
"베스트셀러라 구매해봤어요
잘읽어보께요",4,2025.07.17
"잊어서는 안 될 역사의 한 페이지를 강렬하게 기억하게
만드는 책",4,2025.07.17
꼭 읽어보고 싶었던 책입니다❤,4,2025.07.16
아버지께 사드린 책인데 공감이 많이 된다고 하시네요.,4,2025.07.15
미루고 미루다가 구매했는데 진작 구매하고 더 일찍 볼 걸 그랬음,4,2025.07.15
명작입니다. 너무 좋아요~!,4,2025.07.14
반드시 읽어야 할 책! 절대 부정할 수 없는 5.18.민주화운동 과정에서 국가가 권력을 유지하기 위해 살인을 저지른 사건이라...,4,2025.07.14
책을 읽고나서 너무 충격이라 회사직원들에게 사주고 있습니다. 꼭 읽어보라고~,4,2025.07.14
역사를 알고 읽는 것이라 마음이 무겁습니다.,4,2025.07.14
내용이 재미있어서 한번에 다 읽었어요.,4,2025.07.13
읽으면서 너무 슬프고 화나서 힘들었어요...,4,2025.07.13
감사합니다 잘 볼께요,4,2025.07.12
외국사는 가족에게 선물,4,2025.07.12
소년이 온다에서 미래가 온다라는 부제를 느낀다. 실패로 끝난 비상계엄이 성공했더라면 이 책은 과거사가 아닌 예언서가 되었을것이다. 소설이라고? 내가 어려서 몰랐던 그때로 돌아가 실제상황이 내 눈앞에 펼쳐진듯한 필체는 518은 여전히 현재진행형이며 미래라는걸 보여준다.,4,2025.07.12
읽으면서 중간중간 마음이 너무 아파 몇번이고 책을 덮고 열기를 반복했습니다,4,2025.07.11
업무가 있어 제대로 읽고있지는 않지만 기대되는 한강 작가의 소설이네요.,4,2025.07.10
초등 6학년 아이에게 광주 민주화 운동의 슬픔을 알려주고 싶어 구매했습니다.,4,2025.07.08
한강의 노벨문학상에 가장 큰 영향을 준 작품인 것 같다,4,2025.07.07
그 시절 얘기를 몰입감있게 잘 푼 것 같습니다,4,2025.07.06
광주 5.18에 대해 자세하게 알 수 있어서 좋았고 뜻 깊은 내용이였어요,4,2025.07.05
역시 한강이네요!!!,4,2025.07.03
이 시대의 필독서. 문장마다 고통이 스미는 듯했지만 그래도 반드시 완독해야 하는 책입니다.,4,2025.07.03
화나고 슬프고 괴롭다,4,2025.07.02
,4,2025.07.01
"독서토론회에서 발표하느라 세 번 읽었어요. 첫번째와 두번째 읽었을 때 보이지 않았던 것이 세번째 읽으니 보이더군요. 한강님이 '소년이 온다'로 인터뷰한 걸 봤어요. 3줄 쓰고 한 시간 울고ㅠㅠ 저도 세 번 읽으면서 계속 울었고, 각각 다른 시간, 다른 장소에서 세 번 발표하면서 세 번 울었습니다. 한나 아렌트의 '악의 평범성'에 대해 다시금 생각하게 됐어요. 인간이 이렇게 잔인한 존재라는 사실을, 자유와 평화가 그냥 얻어지는 것이 아니란 사실을 뼈저리게 느꼈습니다. 12.3 내란의 밤, 탱크와 무장한 군인들 앞을 가로 막은 용감한 시민들, 계엄령 해제를 위해 국회의사당 담장을 뛰어넘은 국회의원들, 올바른 가치관으로 국민을 보호하기 위해 명령에 불복종한 군인들 모두에게 감사합니다.",4,2025.07.01
안타까운 현실을 공감하며 읽었어요,2,2025.06.30
예전에 읽을때 저는 그닥 감동이 없었어요. 내용도 기억안나고. 개인적으로 책 별론데 하는 맘이었기에ㅠ ㅠ 다들 극찬하니 다시 읽고 확인해야겠다 싶어서 샀습니다,4,2025.06.29
518 민주화운동을 보는 기분이에요.,4,2025.06.29
잘 읽겠습니다. 감사합니다.,4,2025.06.28
"5.18을 책으로 읽는건 처음 입니다.
너무 슬퍼요
다신 일어나지 말아야 할 일입니다.
한강 작가님께 감사드려요",4,2025.06.27
누구나 알아야할 진실,4,2025.06.26
"작가님의 다른 책은 읽었는데…
이제야 찾네요",4,2025.06.25
역시 노벨상ㅠㅠㅠㅠㅠㅠ,4,2025.06.25
"5.18 광주민주화운동의 참상을 통해 인간의 존엄성과 폭력,그리고 폭력에 대한 저항정신을 문학적으로 재현한 작품으로 많은 것을 느끼게 하는 작품이었습니다.",4,2025.06.24
담담하게 쓰여져 더욱 가슴 아픈 작품,4,2025.06.23
한강님 소설 드디어 읽네요 ㅎ 기대됩니다^^,4,2025.06.18
많은 생각을 하고 많이 느끼게 해주는 책입니다.,4,2025.06.18
색다른 시점부터 인상적이에요~,4,2025.06.18
생동감이 있어요 ..,4,2025.06.16
한강 작가님 소설 하나씩 소장해보려고 합니다.,4,2025.06.15
ㅠㅜ엉엉 울었답니다,4,2025.06.15
책내용이 너무 좋아요,4,2025.06.15
한강작가님 역시나 최고입니다,4,2025.06.14
드디어 읽어보네요 ㅎ 넘 좋습니다^^,4,2025.06.13
읽은 후에 마음이 먹먹해지는 책,4,2025.06.12
엄마 선물해 드렸는데 좋아하세요.,4,2025.06.11
"아버지하테 선물로 드렸어요, 좋아하시네요",4,2025.06.10
마음이 너무 아팠어요,4,2025.06.10
"많은 페이지가
아닌데 한장한장 넘기기가 힘들었어요",4,2025.06.09
좋아요. 최고에요,4,2025.06.08
"너무 슬플까봐, 마음이 힘들까봐 쉽사리 읽어내지는 못하고 있습니다. 한강선생님 다른 작품 작별하지 않는다도 좋아기에 기대해봅니다.",4,2025.06.08
문장 표현도 좋고 글이 차분히 잘 읽히면서도 속상한 마음 마지막에 너무 슬펐다,3,2025.06.07
"읽는 내내 마음이 너무 무거웠습니다.
정말 천천히 아끼면서 읽었어요...
5.18 광주 민주화운동 감사하고 감사합니다.",4,2025.06.07
처음부터 눈물이 멈추지 않았디ㅡ,4,2025.06.05
재미있고 유익합니다. 추천합니다!,4,2025.06.05
5월에 읽기 좋은 작품입니다. 518을 겪지 못한 세대를 위한 책. 지루하지 않아요,4,2025.06.04
재미있고 유익한 책입니다. 추천합니다.,4,2025.06.04
영상을 보고 있는 듯한 글이 너무나 충격적이였어요,4,2025.06.04
"잘봤습니다
추천합니다",4,2025.06.03
역사에 감사함을 많이 느끼게 되네요,4,2025.06.01
잘받았습니다. 선물로 줄거예요.,4,2025.06.01
아이가 읽어보고 싶다고 해서 사서 같이보려고합니당,4,2025.05.31
추천합니다,3,2025.05.30
재밌고 유익합니다. 추천합니다!,4,2025.05.30
소년이온다소년이운다,3,2025.05.30
친구에게 선물했습니다.,4,2025.05.29
워낙 유명한 책이라,4,2025.05.28
아직 못읽었습니다. 유명한책이르 구매.,4,2025.05.28
노벨문학상 수상자의 필력이란!,4,2025.05.28
좋은책입니다. 감사합니다.,4,2025.05.28
한강 작가님 작품 중 꼭 읽어보고 싶던 책,4,2025.05.26
내란이 일어나기전에 한강작가가 이 책을 내고 노벨상까지 받아 많은 사람들이 읽게되고 다시는 이런 아픔이 있어서는 안된다는 각성이 많은 사람을 국회로 달려가게 만든듯. 그래서 다행이고 감사했습니다,4,2025.05.25
5.18을 맞아 꼭 읽어봐야 할 책이에요,4,2025.05.24
소년이 온다 읽어봐요,4,2025.05.22
중학교 아침 독서 시간에 사용합니다.,4,2025.05.21
"재밌고 유익합니다
추천합니다",4,2025.05.21
지난 역사를 잊지않게 해주네요.,4,2025.05.21
"여러 시점에 놀랬고.
너무 크게 아픔이 다가와 너무 많이 울었고
역사는 되풀이 됨에 현타가 오고.
내가. 우리가. 모두가 용기 있길 바랍니다.",4,2025.05.20
민주주의를 누리는 현재를 살아가는 빚진 자들의 필독서,4,2025.05.20
읽어가기 힘들더라도 알아야 할 것 같아서 구매합니다,4,2025.05.18
선물용으로 구입했어요,3,2025.05.17
읽고. 싶었단. 책,4,2025.05.16
5.18민주화운동에 관한 책은 많아도 이 정도 충격은 처음,4,2025.05.16
"노벨문학상
받은 작품은 한번쯤 읽어 보고 싶어 구입합니다",3,2025.05.15
우리나라 최초 노벨 문학상 받은 작품이니 한번은 읽어 보고 싶었어요,3,2025.05.15
꼭 읽어 보세요 소년이 온다,4,2025.05.15
뉴스에서 상 받은것 보고 한번 읽어봐야겠다 생각하고 구매했어요~ 기대되네요~,4,2025.05.14
도움되는내용 잘읽었습니다,4,2025.05.14
읽으면서 감정 이입돼서 너무 슬펐어요. 나라면 어땠을까 생각하면서 읽었습니다.,4,2025.05.14
아들녀석이 주문해달라고 해서 주문해주었습니다. 주문하고 나서 매일같이 책 언제 오냐고 하더니 오늘 도착했네요. 감사합니다:),4,2025.05.13
읽는내내 마음이 아팠어요. 잘 읽었습니다.,4,2025.05.13
읽고난 후 펑펑 운 책이에여,4,2025.05.12
책구성 깔끔하고 아주 도움이 되었습니다.,4,2025.05.12
너무 좋아요 문장문장이 와닿고..,3,2025.05.10
ㅅㅈㄴ짖ㅋㅈㄱㅈㄱㅈㄱㅈㄱㅂㅈㅂㅈ,3,2025.05.10
중3 아이가 사달라고 해서 샀어요~~~^^,4,2025.05.10
존경하는 한강작가님의 글을 읽고 싶어서 주문합니다~~^^,4,2025.05.08
한강작가님의 이야기의 울림이 있습니다.,4,2025.05.08
한번에 읽기 힘들었던 책이었습니다,4,2025.05.08
"읽는 내내 가슴이 정말 먹먹했습니다.
한국인이라면 무조건 읽어보셨으면 좋겠습니다!",4,2025.05.08
,4,2025.05.07
한강 소설 유명해서 구입했어요,4,2025.05.07
좋은책 잘 읽었습니다,4,2025.05.07
광주 민주화운동! 내가 초등학교 1학년때 였다. 그 당시 한국 언론은 죽었다. 사법도 죽었다. 수십년이 흐른 후에서야 국가는 전두환과 노태우를 법정에 세웠다. 그러나 그들은 뉘우치거나 반성하지 않았다. 죽을때까지도... 나는 그 날을 잊지않기위해 이책을 구매했다.,4,2025.05.06
"역사를 다시 돌아보게됩니다.
누구도 역사를 왜곡하거나 바꿀 수 없습니다.
역사는 진실을 담고 있습니다.",3,2025.05.06
한강 작가 최고예요~,4,2025.05.06
덤덤히 써내려간 그때의 참상,4,2025.05.05
아이에게 주제는 좀 어렵지만 유익해요,4,2025.05.04
노벨문학상을 수상하신 작가님의 작품을 원서로 읽을 수 있어 영광입니다.,4,2025.05.03
한강의 글은 단어와 표현이 너무 좋다,4,2025.05.03
"p.12 -몸이 죽으면 혼은 어디로 갈까, 문득 너는 생각한다.-",4,2025.05.03
재밌게 잘 읽을 수 있었어요.감동적이에요,4,2025.05.03
가슴을 울리는 이야기에요.,4,2025.05.02
담담한듯 그렇지만 쓰라립니다.,4,2025.05.02
꼭읽어봐야할책으로 구입했습니다~~^^,4,2025.04.30
아직 읽기 전인데 노벨상 받은 작품이라 기대되네요.,3,2025.04.29
이제서야 읽어보는 소년이 온다 눈물이 마르질않는다,4,2025.04.28
그냥 너무 좋아요,4,2025.04.28
잘받았습니다 감사합니다,4,2025.04.27
좋은 내용 같이 느껴보고싶어요,4,2025.04.27
"가끔 너무 유명하면 읽을 떄를 미루는 버릇이 있어요
한강 작가님의 이번 책이 제게 그렇습니다. 이제야 읽어보려고 합니다",4,2025.04.26
광주항쟁을 잘 알게 되었습니다.,4,2025.04.26
기억하고 추모하는 마음,4,2025.04.26
좋은 책을 추천 받아 구매 했네요~~ 잘 읽을게요~~,4,2025.04.25
,4,2025.04.25
시대를 관통하는 책이네요,4,2025.04.25
왜 상을 상을 받았는지 알겠다,4,2025.04.25
"인간은 선한 존재인가, 악한 존재인가.",4,2025.04.24
잘받았아여 남편이 잉ㄱ거싶다고 해서 구입햌ㅅ어여,4,2025.04.24
한강 작가의 진실함이 묻어나는 책 오래도록 감정이 느껴지는 작품입니다.,4,2025.04.24
한강작가의 책 이제 읽어보려합니다.,4,2025.04.23
너무나 가슴아픈 폭력의 잔재들…아직도 진행중,4,2025.04.23
"첫페이지 열자마자 끝까지 놓을수 없었어요
한강님의 죽은자가 산자를 구할 수 있는가
라는 물음이 와 닿았고 가슴을 울렸습니다
감사합니다",4,2025.04.22
역시 빠져드네요 그 속으로,4,2025.04.21
내용이 어렵다는데 잘 읽어 보겠습니다.,4,2025.04.21
아직 읽기전. 기대합니다,4,2025.04.20
"그날과 관련된 다양한 인물들의 이야기. 장이 바뀔 때마다 중심인물이 바뀌나, 모두 동호와 관련 있는 인물이었다.
담담해서 더 슬픈 이야기.",4,2025.04.19
2장은 내가 곁에 있는거 같아서 답답하고 무서워서 한참을 울었다.,4,2025.04.19
슬프더라도 읽어봐야 할 것 같아서 구입했어요,4,2025.04.16
여운이 남는 책이었습니다..,4,2025.04.16
잘 읽어 보고 있습니다,4,2025.04.15
아내가 재미있다고 하네요.,4,2025.04.15
"한강작가님! ㅠ 역시는 역시다 싶었어요
너무 표현력도 잘느껴졌고.. 다만 조금 책을 많이 안읽은 사람으로서 처음에는 장마다 갈필을 못잡았었는데 읽다보니 술술 읽혀 좋았습니다.",4,2025.04.15
"너무 슬프고 무섭고....
아이에게도 권하고 싶지만 아직 이해하기엔 어려서 좀더 크면 읽히겠습니다.",4,2025.04.15
소장하고싶어서 구매했어요,4,2025.04.15
"채식주의자 다음 두번째 한강 작가님 책. 작가님의 사실적인 묘사는 정말이지 읽으면서도 내 표정이 다양해진다 ,,",4,2025.04.14
최근 일어났던 일들이 다시금 생각나며 깊이 몰입될 수 있는 책,4,2025.04.14
읽어보고 싶었는데 이제 구입해서 읽네요. 좋습니다.,4,2025.04.14
한강작가 작품을 알고 싶어 구매했어요,4,2025.04.14
이 책이 참 재밌을 것 같습니다.,4,2025.04.13
"미국에 있는 친구 선물로 보내려고 샀어요.
노벨상 수상자의 작품을 원서로 읽을 기회!라며 벌써 세 권째 주변인들에게 선물중이예요. 다들 너무 좋아해요.
타지에서 학교다닐때 소년이온다를 읽으며 길거리에서 엉엉 울었던 기억이있는데 상 받으셔서 너무 기쁩니다",4,2025.04.13
작년 12월부터 올해 4월까지 가장 마음에 새긴 책,4,2025.04.13
역시 한강은 한강이네요,4,2025.04.12
역시 한강을 보며 한강을 읽는다,4,2025.04.12
너무 가슴아픈 이야기. 아플 걸 예상해서 오래도록 읽지 못하다 얼마전 읽었습니다.,4,2025.04.12
